loop,trig_cnt,accel_x_ms2,accel_y_ms2,accel_z_ms2,gyro_x_dps,gyro_y_dps,gyro_z_dps
3849,0,-0.1864413181986963,-0.41663897916465453,-12.78108547968746,-39.49810783118939,-34.80481943878524,-11.326972397545116
3850,0,-0.17059389972062328,-0.421090468706349,-12.778586021741859,-38.56039204661289,-34.55630763614319,-11.673234259933539
3851,0,-0.17210619968969387,-0.41840335346532637,-12.78385340340935,-37.73896464073437,-34.62761658047106,-12.280902360550607
3852,0,-0.17687629979235775,-0.4202887132895043,-12.768823062151355,-37.12584151707779,-34.46250535473072,-12.52035346427358
3853,0,-0.16489324573411968,-0.41509669799011883,-12.748648291021448,-36.97221342022821,-34.4984774056526,-12.979916242783142
3854,0,-0.1559063087824067,-0.41333802619365867,-12.725175670778782,-36.65056588937424,-34.910574430199134,-13.199742210944182
3855,0,-0.15934244349792187,-0.4187937838891185,-12.708139097383652,-36.503255029715646,-34.607044804881774,-13.459183315469975
3856,0,-0.15749872816805435,-0.4123789740136166,-12.699129246402723,-35.769011080155686,-34.33429609810594,-13.807484116539229
3857,0,-0.15713327465654384,-0.4184154141792428,-12.67768360302548,-35.402485896124524,-34.648556875896034,-14.05119958134965
3858,0,-0.15087158313987825,-0.41456051743598055,-12.682581024207995,-34.49293390565283,-34.71435573296226,-14.327119528922497
3859,0,-0.14922170983594063,-0.40702531005096276,-12.646707852388655,-33.35399025095767,-34.22019439438609,-14.205023555150055
3860,0,-0.14155951707058528,-0.4042222899842051,-12.603216685099168,-32.42500903886882,-33.90684430688417,-14.653286076974863
3861,0,-0.13356555896080896,-0.40565130474413086,-12.551026504491473,-31.150595209565594,-33.96344963727117,-15.045551231880667
3862,0,-0.12153008941450977,-0.4031576259933619,-12.504150609140217,-30.753017895594372,-33.305059833865684,-14.930985153547509
3863,0,-0.12262495012346226,-0.400213008521914,-12.466993799255038,-29.938820572488805,-32.73044041576052,-14.918505134482272
